UserId;OwnerUserId;NbrOfComments
43215;43513;1
43000;40515;1
43511;43511;1
43513;43513;1
43513;43215;2
12731;43459;1
43294;30360;1
43215;43215;3
2968;43508;1
42726;15828;1
42142;43268;1
2968;43541;1
2968;43532;1
43374;43541;1
43458;14588;2
43488;43488;1
43488;15828;2
43268;43268;1
43294;28175;2
43569;43569;1
43215;7812;1
43528;9618;1
29575;43569;1
836;17047;1
43578;43578;1
13672;18434;1
15412;43215;1
15412;40853;4
42031;13787;1
15527;43571;1
15412;28860;1
29781;29601;1
28860;43215;1
29601;29601;1
29781;26202;1
43571;43571;1
16597;108;1
27762;43634;1
23204;43637;1
28175;21560;1
28175;33349;1
15828;43668;1
14675;43668;1
43645;836;1
21608;43677;1
43677;43677;1
42742;25504;1
28175;35718;2
29781;43680;1
43679;43438;1
29575;43680;1
43681;26394;2
18434;4886;1
4886;4886;1
40135;22012;1
42945;28175;3
18999;14578;1
30107;6433;1
6433;6433;2
43677;28175;4
15412;43714;2
28175;35386;3
35386;35386;4
43679;17047;2
17047;17047;5
29575;42945;1
43502;43294;1
18434;43637;1
43714;43714;1
18313;33183;1
836;43742;2
43742;43742;1
38596;13518;1
42945;42945;1
37986;41058;3
43744;43438;1
41058;41058;3
43458;24575;3
41535;18434;1
23492;37808;2
43705;37808;2
43438;14360;1
43739;43734;1
43616;40178;1
43741;43734;1
43665;42325;1
43680;43680;2
43680;26243;1
43791;16368;1
43824;836;1
42904;924;3
381;38503;2
38503;38503;1
9123;29365;2
15412;27347;1
8560;29350;1
16915;21608;1
12280;12345;1
28628;28285;1
8501;13417;1
29365;836;2
29286;29286;1
13727;29204;1
28475;16915;2
12624;29399;1
29399;29399;1
28628;28385;1
28385;28385;2
29405;836;2
29399;29408;1
8501;5297;1
12384;29007;1
27551;29408;1
21749;29401;1
29428;28628;1
381;29438;2
29438;29438;1
29438;24593;1
29436;28628;1
29436;471;1
29190;29457;1
29457;29457;1
23614;13100;1
29335;29340;2
5297;5297;1
836;29473;5
9123;18787;1
29473;29473;4
17208;18787;1
27231;29412;4
12384;19212;1
29340;29340;1
28562;5091;1
28562;2723;1
15527;28628;1
676;18787;1
16220;24005;2
16220;17208;2
29298;29362;1
24005;24005;7
24005;4855;1
29494;14578;1
12384;28291;1
26856;836;1
12384;27460;1
24005;16220;1
24005;17208;1
29503;27460;1
381;29498;1
16220;16220;2
27250;29498;2
4855;4855;1
21433;19161;2
381;29511;1
12206;836;1
381;28938;1
29498;29498;4
12384;29542;1
19161;29527;1
21232;10469;2
836;29479;1
29479;29479;1
29479;15620;1
21;29556;2
28031;28031;1
19161;28384;1
15527;29533;2
29556;29556;2
26899;29456;1
8560;29527;1
8560;29498;2
12384;29580;1
29566;18203;1
13242;15202;1
29590;1155;1
29456;29456;1
18859;26907;2
15215;4647;1
8560;16024;2
27279;29587;1
29606;29606;1
836;25867;1
26394;12206;1
9253;2961;1
28780;25741;1
24218;27559;1
24218;26719;1
9123;29616;1
381;29618;1
26394;29618;2
8501;27194;1
29606;9123;2
28384;28384;1
13727;29190;1
;26907;1
29618;29618;2
836;19214;1
29639;29639;2
924;29564;1
17360;12206;1
381;29639;1
836;29639;1
29204;836;4
27250;843;2
24885;6403;1
8560;21707;1
12384;29664;1
29657;23452;1
8501;2972;1
12384;14981;1
14981;14981;1
8820;26163;1
29169;15685;7
23305;27632;1
2511;26967;1
29714;29714;3
29701;27632;1
2465;14675;1
29664;29664;1
29664;29692;1
836;29714;1
29701;13727;5
29579;471;3
1077;29587;2
843;29714;1
843;21319;1
28628;25429;1
25429;25429;16
16379;29579;1
12384;29746;1
2750;836;1
25429;836;2
836;15664;4
27647;29749;1
28628;29772;1
29772;29772;1
23305;29772;1
8560;21473;1
8560;21560;1
8560;16176;1
23305;12202;1
14005;12202;1
11097;17310;1
12384;29790;2
21024;21560;1
676;29801;1
29801;29801;2
29790;29790;4
381;5091;7
25429;676;2
14981;10620;1
28628;29824;2
29786;29169;1
16024;82;2
17271;17271;2
35399;35399;1
15412;836;2
6648;6648;3
35420;24000;2
24000;24000;7
33701;82;1
33907;33907;2
16922;16922;1
924;24575;1
836;33907;1
24575;33701;1
20618;18641;1
18641;18641;2
33704;34269;1
381;35449;1
25491;8820;1
29587;35468;1
19161;35481;3
381;30006;1
31154;35484;1
23305;35481;2
35481;35481;4
21;35472;1
28640;35392;1
35456;7922;1
35465;2723;1
16922;33540;1
35468;35468;1
32374;35491;1
836;24696;1
471;30006;1
34333;33701;1
33701;33701;9
33701;17177;1
33701;24000;1
27581;32374;1
27581;35472;1
35514;15215;1
35491;35491;1
31149;14519;1
34253;24000;1
34253;26127;1
26329;8370;1
13748;34036;1
381;31456;1
710;33448;1
381;35563;1
35583;6648;2
35583;23731;1
32686;30024;1
7922;7922;2
35563;35563;2
35597;32343;2
32343;32343;1
32989;836;4
24000;32343;1
35576;13891;1
15527;35570;1
2968;32500;1
21433;33922;1
2968;23138;1
32402;29353;1
2968;35563;1
33367;33367;1
33646;35484;1
35656;35605;1
5247;20766;1
5247;75;1
32500;33812;2
33812;32500;1
35563;8560;2
21;35657;1
35683;793;1
31434;35587;1
31434;35663;1
32343;31822;1
1256;33404;1
33198;17696;1
14588;18557;1
35663;35663;2
25734;5247;1
29767;30536;1
2968;35697;1
19161;20544;1
29587;35710;1
35710;35710;1
33603;29587;5
31434;35718;2
23305;35723;1
35723;35723;2
836;35723;2
4668;924;2
6;989;1
776;35738;1
9123;31434;2
836;35751;3
35751;35751;2
8370;24011;1
836;35698;1
462;19220;1
836;35764;1
35764;35764;1
9123;34130;1
24011;24011;1
2975;35751;1
35738;35738;1
776;30212;1
33171;1330;3
836;12515;2
35698;1330;1
32116;30928;2
24000;33338;1
14588;29580;1
836;32535;2
836;35812;2
35812;35812;3
35697;35697;1
836;1330;1
35697;34130;1
35738;33812;1
35697;19161;1
9123;35829;2
35829;35829;1
2862;2862;1
32535;1330;1
24000;25426;1
8560;35829;1
836;35795;1
35718;10396;1
29580;8560;1
5268;1127;1
35718;6660;1
35420;25426;1
31948;14904;2
19161;26329;1
31434;26329;1
35860;10523;1
19161;35872;1
23305;35420;2
34130;34130;1
14904;31135;1
35723;14588;1
17538;35919;1
35919;35919;2
13110;6477;2
17538;28138;1
28138;28138;1
35910;6477;2
28138;17538;4
17538;17538;6
6477;6477;2
30459;35496;1
36935;24000;1
17538;24885;3
17538;35541;3
35919;29575;1
35541;35541;8
32686;21560;1
36977;13957;1
35795;35795;1
36972;12443;1
1256;32580;1
30464;33922;1
15828;30464;4
30464;30464;4
3591;28807;1
17538;35718;1
29767;35716;1
29767;35714;1
35716;35716;1
37011;14906;1
28807;28807;1
836;37020;1
836;32854;1
22012;15527;1
34153;36958;1
32854;32854;1
37020;37020;3
8560;32854;1
62973;71006;1
55122;50146;1
27983;73671;1
73671;73671;2
33603;73671;1
45264;73678;1
73678;73678;2
70653;60629;1
36964;28175;1
45264;73579;1
73579;38892;1
73676;28175;1
55122;38892;1
836;73512;4
69527;61964;1
36977;71861;1
49637;38892;1
18465;67349;2
67349;67349;2
69646;1330;1
73446;73446;1
45603;45603;2
71896;28175;3
67412;71896;1
73708;28175;1
70845;14675;2
67349;69527;2
40853;73712;1
73035;21749;1
73397;42044;1
68023;73724;1
73724;73724;2
69562;989;1
55122;73733;1
18703;68232;1
5279;30170;1
68232;68232;1
45264;73740;2
73740;45264;5
924;73726;3
3024;14029;1
55122;71896;1
73512;73512;4
29575;73766;1
36977;68232;1
1330;73754;1
73726;73726;2
73678;45264;1
73712;73712;1
73525;73525;2
28175;71538;1
71538;71538;1
73795;1029;1
67328;73762;1
23305;28175;3
73796;28175;4
2932;31608;1
55122;73740;2
45264;31608;3
31608;45264;2
16214;13518;1
71940;29587;1
29169;73724;1
68023;73820;1
42903;836;1
67294;52291;1
73826;18465;1
53648;9085;1
29169;73870;1
60379;29169;1
45264;63402;1
73164;69670;1
45603;71218;1
44456;73654;1
49050;66131;1
73654;69670;2
68023;73897;1
68023;17916;1
41771;73832;1
73920;17397;1
49590;66177;1
32697;64870;2
73441;62521;1
73441;69471;1
73441;22074;1
70795;49878;1
1330;73934;1
17397;66192;1
56289;67733;1
66192;66192;1
15547;15547;2
21;46107;1
73944;10574;2
73865;23305;2
73912;49590;1
26562;27519;1
47488;56702;2
69670;73401;1
56702;56702;3
73401;73401;1
69527;28470;1
60428;73972;1
53357;73970;1
73573;73573;1
73399;16560;1
69569;73990;5
73990;73990;4
73907;69822;1
73907;37184;1
37184;69822;1
73298;836;1
42044;74004;1
52273;26;1
73796;67328;2
73897;73897;1
70759;27868;1
61941;73796;10
47791;13821;1
28470;62588;1
28470;50519;1
74012;52291;2
74012;73967;1
73967;73967;1
74045;38892;1
73959;38892;1
924;57454;3
57454;57454;2
68023;47040;1
69646;14675;4
28470;28470;2
68023;73666;1
73666;73666;1
33183;33183;2
66177;71442;1
31086;73636;1
62959;52291;1
29575;74047;1
26917;47040;1
64760;52275;1
52291;74094;1
74081;71219;1
73827;924;2
50835;50835;2
74047;74047;1
15547;69569;1
63327;52291;1
41771;74132;3
42044;45506;1
74132;74132;3
73299;73300;1
52275;52275;1
66192;17397;2
52275;74065;3
73271;28883;1
74140;69822;1
74146;23159;1
55122;52275;1
45506;1330;1
45506;71218;1
1241;3445;1
3459;21;1
3445;515;1
3445;3445;1
2853;3482;1
1279;3498;2
3498;3498;1
819;3473;1
403;295;1
3482;3482;1
1138;1256;9
1279;3506;7
3506;3506;7
3506;24;1
1279;3510;1
2969;3513;1
3510;2576;1
21;3526;1
21;3503;1
3535;3390;1
51;3530;2
3530;3530;2
3540;3540;3
2969;3539;1
21;3540;1
21;3530;1
1279;3211;1
21;3550;1
3436;3466;1
381;3466;4
1241;3530;1
3571;3550;1
1193;3539;1
84;3586;1
381;3540;1
3587;381;1
3550;3466;1
1279;2576;4
381;819;2
3526;3596;1
3070;3550;1
21;3598;2
1138;92;1
3571;548;1
21;4619;1
3598;3598;1
1399;3211;1
3540;1154;1
1048;1399;1
3159;1279;1
906;4619;1
3159;3609;1
4662;2573;2
4668;3159;2
3159;3159;2
924;3159;2
1399;4668;1
1156;3328;1
4683;4679;1
3317;4692;1
381;3615;1
3159;4679;1
;4717;1
3577;609;4
4727;381;1
471;3443;1
3443;2961;1
1138;381;2
21;4705;1
21;713;1
21;4668;2
21;3223;1
21;3577;1
21;4620;2
21;4688;1
4705;4705;1
1279;4705;1
471;4705;1
;4705;1
4705;1127;1
1279;4774;1
381;4774;1
4774;4774;2
4719;381;3
21;3436;1
21;2471;1
1241;4717;1
21;4794;1
21;4800;1
3503;3503;2
587;4774;1
4668;21;1
4710;4811;1
4710;2475;1
836;4824;2
4834;3281;1
4841;490;1
21;4813;1
21;4821;1
1241;4800;1
21;4847;1
4717;4717;1
381;4859;1
21;4859;1
4808;723;1
4717;21;1
4824;4824;1
21;4889;1
21;4887;1
4887;4887;1
471;3106;1
3106;3106;1
4710;723;1
4897;4897;2
497;;1
4889;4889;1
471;4907;1
21;4910;1
471;4910;1
4910;4910;1
847;4947;2
4947;4947;1
82;3430;1
21;4929;1
21;4836;2
21;4933;1
4947;847;1
847;847;18
4710;4956;1
1241;4956;1
3503;847;3
3466;4836;1
847;136;1
136;136;1
21;4967;2
847;989;1
989;847;1
1241;2576;4
381;847;2
3466;2920;1
3466;3436;1
3466;3223;1
1165;5021;1
21;989;1
21;5004;1
4999;5012;1
21;5012;1
381;5029;1
5004;5004;1
5029;5029;1
1256;1279;1
1279;5044;1
21;5044;1
21;5042;2
21;5027;1
21;5043;1
21;3377;1
21;2920;1
5042;5042;3
723;3328;2
5027;5027;2
136;847;1
836;5066;1
5066;5066;1
5067;847;2
847;3083;2
3083;3083;4
3377;3377;1
21;5066;1
847;5075;1
5075;5075;1
5075;847;3
21;3551;1
21;5077;1
1156;3551;1
847;3551;2
5023;5083;1
5083;5083;1
847;5086;1
847;5091;2
3551;3551;1
375;3281;1
1029;74560;2
32239;52243;1
74560;74560;2
64733;2647;1
90177;51668;1
1029;90178;1
1029;90169;1
44560;32288;1
23305;67437;1
51668;60269;1
65153;82484;1
90138;52089;2
88502;86339;1
86565;11080;1
90166;75428;1
67183;64377;1
73751;84891;1
71952;84891;4
90220;13977;1
84891;90224;1
41000;51153;1
68023;86565;1
68023;90159;1
41000;44139;1
41000;26394;1
89589;64035;2
67437;35541;1
59975;60762;1
73930;90220;1
29157;64035;2
64563;76275;2
85398;73441;1
85398;76275;1
303;89599;1
52994;49114;1
89599;89599;1
303;90220;1
86565;86565;1
80072;69822;5
85398;3070;1
65131;90218;1
65131;89838;1
90218;90218;1
85540;40277;1
43472;14675;1
83922;66901;1
90262;57091;1
89783;45264;1
88821;37932;1
89780;89780;1
49456;58385;1
49456;84891;3
90217;8878;1
86339;27810;1
66901;66901;1
90159;90159;1
27432;85597;3
90182;76883;2
27432;26510;1
90299;27432;4
;90324;1
303;90324;3
85597;85597;2
90324;90324;3
90289;10383;1
74873;76883;3
303;90006;1
88021;90006;1
90006;90006;4
90220;90220;1
79573;10383;1
46200;86339;1
64377;90325;1
55122;28916;1
90327;77612;1
88309;76883;1
83473;71219;2
65193;65193;1
90353;303;1
303;90087;1
55122;1330;5
23305;88255;2
79934;68308;1
85597;87779;2
68308;68308;1
10383;10383;1
90224;71140;1
87779;87779;1
27432;90379;1
27432;90374;1
90349;55122;1
63096;67437;1
86002;27432;1
70315;53731;1
90387;63096;2
68023;63262;1
90226;84697;1
80072;88584;1
90217;45264;2
63262;79863;2
20587;8878;2
74118;90281;1
64377;89860;1
64377;67437;2
64377;88303;2
64377;90369;1
62386;38892;2
90369;90369;1
3070;88255;1
54390;84891;1
90387;78609;1
88303;88303;1
88255;68068;1
68023;90433;1
65131;88303;1
76883;90441;1
303;2459;1
90421;45166;1
90451;45264;1
64950;90438;1
76883;73104;1
90441;90441;1
45610;32045;1
64377;89430;1
43473;89843;1
64377;90455;1
89843;89843;1
55122;90466;1
55122;67437;1
90226;44456;1
90087;90087;1
28175;71798;1
90502;173;1
89997;89997;1
303;90512;1
303;74855;1
65193;89430;1
303;89860;1
67437;86339;1
75157;90519;1
90519;90519;1
80129;84891;1
64377;88030;1
90226;1330;2
90226;62772;1
87869;57237;1
108;57237;1
54046;90226;1
45264;90534;1
49426;65131;1
25640;21414;1
90505;64760;2
64760;64760;3
52089;10074;1
90226;68495;1
84891;90226;2
90559;86339;1
90169;90169;2
45264;66993;1
84891;90547;1
90547;90547;1
90226;90226;1
54395;90566;1
54395;90552;1
11061;82748;1
66993;66993;1
303;69694;1
303;37431;2
303;90559;1
303;82737;1
37431;37431;2
303;74727;1
85104;54395;1
90006;59004;3
64377;90576;3
77914;64377;2
90226;15902;1
57453;64795;2
64795;64795;2
30507;53793;1
57453;75931;1
57453;37431;1
64377;37431;1
55122;76245;1
40010;75152;1
89332;64339;1
77914;84891;1
74560;1029;1
303;88255;1
90569;51812;1
68034;68154;1
35644;68367;1
68235;52820;1
68367;68367;1
11097;68370;1
52300;68280;1
68280;68280;1
53479;68136;1
14904;45264;1
68154;68136;3
68325;;1
68136;68136;3
52061;23492;1
35644;68373;2
53812;25418;1
44965;18626;1
52300;67605;1
;53812;1
68089;68353;1
11121;68396;1
68353;68353;2
53943;53943;5
53079;68023;1
47371;43048;1
52300;29587;1
67743;66104;8
59890;29134;1
67986;66104;2
54917;53812;1
68370;68353;1
68373;68373;2
68208;23240;1
67820;37330;1
68377;712;3
53479;68377;1
68377;68377;2
62867;62867;3
68452;61091;1
52300;68306;1
52300;68353;1
44965;836;5
68370;68370;1
68154;28175;1
25418;25418;3
60954;52061;1
60954;67605;3
67605;32926;1
712;712;3
23240;68377;1
55122;68133;1
471;58743;1
471;52061;1
68493;59446;1
68023;68495;1
52061;23240;2
52061;52061;1
52300;62573;1
53479;712;1
28175;68517;2
68517;68517;3
33603;68517;1
33603;66745;1
66745;66745;4
68377;53479;1
24818;66745;2
68519;68519;1
53479;12202;2
55010;68507;1
53479;66745;2
60292;37814;1
66745;24818;2
50954;68507;1
68457;68454;1
55010;66764;1
66764;66764;1
68503;24818;1
68547;23240;1
68421;924;3
924;68517;1
28175;67605;3
60974;67328;1
55122;712;1
66104;67605;2
47581;32882;1
10882;14904;1
68496;49441;1
45679;15828;1
53479;28175;2
53479;68591;1
53479;62846;2
68389;33603;1
59402;59402;1
67605;68023;1
67328;66737;1
63906;68573;1
23240;31027;1
14904;67328;2
68367;68373;1
68610;32280;1
50954;68630;1
46886;49466;1
67917;712;1
23305;49226;1
68594;68594;1
68639;23492;2
57199;63226;1
66596;66596;1
68325;68325;2
24818;14675;1
68448;68325;1
68023;67605;4
68639;68639;1
49226;49226;2
55122;67307;5
68677;50833;1
67307;67307;6
68433;924;2
37330;1330;2
28175;68705;1
17613;68276;1
31015;68705;1
68573;68573;1
55122;68564;1
67605;17613;1
67605;26394;4
67328;31626;1
45264;59758;1
56922;45264;11
44456;61039;1
66386;52089;2
31434;44120;1
45264;53648;1
66386;55122;2
68754;8878;1
27983;60292;2
27983;67361;1
57453;68772;1
35644;41771;1
68772;60292;1
68740;38892;1
68742;26394;1
68779;45264;2
39513;68589;1
67328;68801;1
68766;924;2
68573;63906;1
56922;29587;1
8752;32288;1
43476;27983;1
10640;61418;1
66974;56679;1
6391;15533;1
29169;68809;2
61756;21329;1
68778;58905;1
68706;60629;1
68023;68818;1
68824;18637;1
56524;65409;1
65655;23091;1
68674;41771;1
27983;68457;1
37268;37268;1
49466;68457;1
46707;25881;1
68809;68809;2
23240;68790;1
56599;17208;1
23240;68809;1
71442;86604;1
71442;86605;1
86490;86490;2
25529;25529;4
64377;86609;1
8501;31599;1
62641;83473;1
62641;44287;1
85855;71442;1
84891;86619;1
80072;64377;1
23204;24696;1
54395;86351;1
23204;86577;1
23204;86596;1
86609;86609;1
61522;86351;1
24696;24696;4
67412;86351;1
38887;;1
86593;23204;2
38887;54395;1
83473;83473;5
85398;;2
71442;83275;1
83275;;1
67412;85398;1
83275;83275;1
84626;80448;1
80448;80448;1
38887;84626;2
65655;;1
65655;86591;1
64533;86591;1
37747;38887;1
64876;85398;14
77241;64533;2
74873;39338;1
86521;60503;1
64377;85331;2
85331;85331;2
86640;63096;1
23305;86619;1
80072;23204;1
27558;4808;1
67412;56354;1
27558;31093;1
60503;54395;1
70898;86659;1
70898;86488;1
55122;86619;1
55122;69488;1
23305;86659;2
68023;69488;1
35644;86676;3
86676;86676;3
84626;86659;3
86676;35644;1
68686;86683;1
86683;86683;1
35644;67437;1
65131;86351;1
85398;85925;1
85398;45610;2
86686;34269;1
83473;62641;5
85398;86694;1
59252;84229;1
59252;70342;2
3357;25163;1
68023;70076;1
70342;70342;3
13561;80416;1
85398;86705;1
86705;86705;2
23437;45610;2
73930;49119;1
84229;68686;1
55122;86705;2
23305;75165;1
75165;75165;1
54395;83486;1
54395;62846;1
83486;83486;1
54395;56936;3
56936;56936;3
78207;84229;1
84229;75157;5
86659;86659;4
86471;25504;1
76546;83399;1
86683;84891;1
86718;38887;1
85940;86732;1
867;86676;2
84607;23305;1
57031;84503;1
83192;51624;1
86694;85398;1
66134;79310;1
84229;54395;5
84229;1330;1
73851;64377;2
73851;17310;1
85045;74525;1
56936;54395;2
79434;82167;3
86732;86732;1
38887;86746;3
86753;86753;1
71246;38887;1
71907;86686;1
21148;836;1
80072;60503;5
86596;86596;1
86746;86746;2
86783;69391;1
69391;69391;5
82167;82167;5
86772;75152;1
71442;86793;3
77393;73476;1
75165;64377;1
75165;54395;1
82167;86797;1
86793;86793;2
78098;86686;1
43855;85983;1
86769;75152;1
54395;64377;2
86686;86686;2
3443;74118;1
86811;18150;1
86811;62641;1
84378;54395;1
83486;83922;1
33183;74118;1
84891;86822;1
86770;54395;1
31566;68686;1
16597;64377;1
73930;57031;1
6550;86825;1
86831;52776;1
84891;86831;1
86831;86831;1
14675;86818;1
85516;33183;1
84626;86244;1
14675;65131;1
70635;86686;1
86244;86244;1
34269;86244;1
57427;3436;1
66103;924;1
29575;86859;1
8560;66505;1
71961;86867;1
60503;86870;1
60503;71113;1
86840;55122;3
84891;86753;1
45610;64377;21
73851;64876;1
85398;64876;4
51714;49456;3
49700;62053;2
49700;63652;1
59425;63378;3
50206;3609;1
14518;60265;1
14518;1029;1
57453;51865;1
57453;62386;1
51865;51865;1
61916;61936;3
62386;57453;10
57453;62915;2
57453;63652;1
33202;60621;1
62353;62353;1
59425;23159;4
14518;40657;1
63620;32926;1
44456;3599;1
24858;45264;1
6550;62386;1
63724;23159;2
63773;61062;3
59085;61261;1
60503;63618;1
62386;63629;1
49700;57311;1
63652;63838;1
63838;63838;2
41771;63833;1
58549;53303;1
58549;27347;1
40659;41771;1
62386;63871;1
14518;8560;1
16853;59518;1
63618;63838;1
59085;63881;1
63856;23240;1
46107;14518;1
63895;2643;1
14518;14518;1
63583;26562;2
26;8013;1
26;24478;1
30668;23159;2
14518;58549;1
61062;61062;2
24858;53812;3
54387;51541;1
51687;23159;3
31434;63578;1
63955;63390;3
63390;63390;1
1330;63609;1
57453;63968;1
57453;61756;3
58824;63968;1
58449;32926;1
60714;41047;3
36977;44305;1
44456;49700;3
23159;44305;2
56355;63390;1
62762;38892;1
64013;23159;2
58382;42531;4
44305;44305;2
62915;924;2
46968;26243;1
6550;62097;1
6550;64023;1
45166;64016;1
60270;1330;1
63605;33361;1
35644;33361;1
63084;15961;1
39000;32850;1
63929;38031;1
63964;63282;1
63616;33701;1
50406;33701;1
35644;33701;1
52628;54188;1
63629;62093;1
23305;62093;1
63952;47403;1
23305;47403;2
59974;31180;1
23305;31180;1
15527;26748;1
64080;23305;1
59085;51605;1
63565;53169;2
53169;53169;2
32697;63856;1
;63906;2
64094;63629;1
35817;26748;1
59085;64126;2
64126;64126;2
42354;63652;2
60503;51714;2
51714;60503;4
37184;64138;1
64138;45264;1
63578;63871;1
32697;64112;2
64112;64112;1
63818;14359;2
63652;50833;1
14359;14359;1
63578;63578;1
52648;52648;1
61988;23305;2
63856;63856;2
59085;64046;1
51714;;1
38526;61661;1
64046;64189;1
64188;54024;2
62053;62053;1
64179;53479;3
61661;61661;1
64126;924;2
23240;54024;1
60954;50074;1
23240;57233;1
21232;64188;1
21232;62399;1
54944;56964;1
10882;64011;1
10882;64106;1
63906;57627;1
10882;64126;1
54929;47485;1
23240;18790;1
54024;54024;1
57233;1330;1
57453;;8
57453;50833;1
;30212;1
18790;18790;3
60428;14675;1
63611;64228;1
53479;62725;1
61261;51714;1
57434;63856;1
21257;40558;1
63906;58155;1
58155;58155;3
50833;59758;1
59758;59758;2
45166;64247;1
64188;23240;1
62725;11021;1
11021;11021;2
54118;53818;1
62528;28175;1
11136;53818;2
54118;11136;1
63717;28175;5
63906;32926;1
63717;38339;2
381;38467;3
10640;9966;1
29575;49072;1
381;10947;1
40853;47858;4
47858;47858;3
49075;49075;1
49105;45221;1
29587;43959;1
43959;43959;1
16211;29587;1
49188;29321;1
29587;37822;2
29587;46413;2
39830;46886;1
28175;37822;1
45191;35644;1
23632;23305;1
35644;20766;1
37822;12515;1
29781;45191;1
35644;49003;1
49105;29217;1
49105;49105;2
40853;49105;1
40853;14427;2
27108;49230;1
49003;30212;1
924;49127;1
16879;924;2
35644;49259;1
37822;43077;1
20981;10150;1
29587;25696;2
13011;11097;2
32042;45360;1
25696;25696;3
35644;25696;4
30359;25696;1
35644;49154;1
836;2893;2
3361;15617;2
40850;39442;1
33437;17290;1
35644;49297;2
49297;49297;1
16613;13736;2
381;46898;1
49299;45603;1
35644;16213;1
381;49112;2
35437;38887;1
49112;49112;2
381;45262;1
38506;29587;2
40162;4683;2
11097;49341;1
49308;29587;2
49290;28175;3
5268;12786;2
23240;18903;1
26562;18903;1
381;41255;1
49382;49382;1
28175;44299;2
13179;8560;1
13727;13179;1
6433;18903;1
47750;49382;1
49278;34269;1
6550;43077;1
38506;28175;4
29587;28175;1
48984;16148;1
47359;28175;6
35644;26019;2
35644;44660;2
47359;38892;2
49461;49461;1
44139;33198;1
14675;49226;1
24887;45431;2
45431;45431;6
27250;49290;2
27250;28175;1
49290;49290;2
13023;44660;1
49488;12515;1
13023;47739;1
45262;1330;1
381;46054;1
28175;47242;1
35644;47736;2
25223;47736;1
24532;29781;1
37822;47242;1
47736;47736;1
49515;15766;1
29587;49517;4
49517;49517;7
44139;49354;1
45762;40515;1
49517;29587;2
24790;24790;2
8820;31513;3
31513;31513;3
45701;41886;1
49538;;1
9123;;1
;49544;1
47242;1029;1
45701;49542;1
45182;8560;1
16213;49354;1
24593;28175;1
49354;24593;1
49354;45077;1
29587;49461;1
8013;28175;1
49226;49544;1
49542;49542;1
41656;29217;1
49581;21560;1
49597;45431;1
13929;381;1
46143;37822;1
46143;45431;1
49454;45431;3
14675;38506;1
49598;41886;1
6433;46313;1
6433;42359;1
35644;46313;1
35644;35437;2
47242;47242;1
33323;5279;1
49195;45191;1
49195;49603;1
381;45216;1
49603;49603;1
35644;49624;2
40853;49624;1
1426;42248;1
28175;46454;3
46454;46454;3
14588;46326;1
35437;46454;1
33202;49665;1
49665;49665;2
35644;49664;2
381;49665;1
49624;24000;2
43294;47061;1
49673;14675;1
47600;1330;2
49620;49625;1
49625;49625;1
26166;49583;1
49692;49226;1
381;33198;1
35644;49697;1
14904;21254;1
47832;49780;1
;49780;2
44114;49780;1
14518;11027;1
4683;201;1
46800;12473;1
381;49733;1
49733;8560;2
31704;29064;1
49731;8560;1
57453;33441;1
44456;44290;1
57890;50363;1
8560;23632;1
56981;41658;1
13017;45450;1
21232;50405;1
21232;836;1
15828;10620;4
28175;58251;1
33441;33441;1
33441;58019;1
23492;47672;1
35644;57664;1
35644;58267;1
50405;44456;1
58010;58010;1
34269;39052;2
44139;58283;2
58283;58283;1
47832;58282;1
58290;14684;2
58113;58196;1
33202;54050;1
45264;54050;1
57410;58019;1
57731;57819;1
54096;44477;1
57819;57819;1
57664;57664;2
57664;8560;1
37793;57664;2
8560;57664;1
45264;37793;1
58315;37793;1
836;31200;1
47832;58334;6
58334;58334;3
39338;40801;1
31200;56716;2
836;58334;3
56716;56716;1
58265;924;1
58309;58282;1
45264;44456;3
39052;39052;1
50519;54271;1
36977;46230;1
57967;57967;3
924;58321;4
37814;45264;1
41591;45264;2
26019;816;2
15828;57906;1
1114;16853;1
37793;39052;1
58339;322;1
52719;15828;1
10620;50146;1
26562;44456;1
25180;58388;1
57901;58309;1
28175;49700;7
57906;57906;1
57906;13727;2
49700;51812;3
51812;51812;11
45264;28965;1
58321;58321;3
381;58410;1
58388;10879;1
58355;50146;1
15828;51812;1
44456;45610;1
53950;57974;1
53950;58306;1
58258;46624;1
58446;32850;1
13053;3151;1
58433;58411;2
58433;57588;2
58414;58414;1
13748;58146;1
836;58433;6
471;53950;1
58433;5041;6
38031;15496;1
836;5041;3
58433;836;13
58416;34269;2
24651;57429;1
58146;58146;1
58146;45264;3
58146;46624;1
28175;40852;1
40852;40852;1
58444;32042;1
57526;52784;1
23632;58488;1
27983;58487;1
836;53056;3
53056;53056;3
58487;58487;1
15569;57724;1
57724;28175;1
57398;54395;1
29587;58510;1
58510;58510;1
37793;46535;1
58510;29587;1
57632;58300;1
44139;58519;1
24000;58471;1
47522;23305;1
15569;58508;1
43472;58526;2
52257;23632;1
46749;50353;1
23262;381;1
21182;21182;1
19161;23304;1
15361;23301;2
23301;23301;1
15361;23211;1
23211;23211;1
2750;20926;1
10517;23278;1
20926;20926;1
9465;23283;1
17487;11141;1
12858;14904;2
23317;886;1
19161;15412;1
18790;21995;1
23345;23330;1
11097;17484;1
2742;12858;1
2742;23285;1
23330;23330;1
17290;21377;1
23358;17250;1
12858;12858;2
20372;12515;2
20372;11034;1
1426;20372;2
816;23285;2
23283;13100;2
13518;3151;1
